test,n_grid,n_particles,score_method,bandwidth_factor,epsilon,step,score_L2_error_vs_oracle,score_core_L2_error_vs_oracle,score_Linf_error_vs_oracle,score_core_Linf_error_vs_oracle,max_abs_score,mean_abs_score,score_std,n_denom_below_eps,n_clipped,mass,epsilon_actual
Z,400,5000,smoothed_log,4.0,1e-06,17,92.35729016110382,0.8948117203016391,189.87341772151896,2.907518203038663,54.984909718081965,13.300961634054305,16.661380871243704,202.0,0.0,0.12533141373068662,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,18,92.94143219185659,0.9105125746370428,191.08280254777065,2.9589172172636964,55.03915643148145,13.335713797620585,16.704951376472224,202.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,19,93.53348733143795,0.9265577256759362,192.30769230769226,3.0114848170989745,55.21032773196292,13.370711180485578,16.748801076201296,203.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,20,94.13352959571465,0.9303866459220048,193.54838709677418,3.053955195038803,55.40403020823208,13.405976638577918,16.79299926683659,204.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,21,94.74173012718697,0.9340438328526144,194.8051948051948,3.0634962902939336,55.5679684343721,13.441534849376039,16.837620287857703,204.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,22,95.35835140344231,0.9507121825762933,196.07843137254898,3.118687476033081,55.73854673804965,13.477354918791583,16.88255611174396,204.0,0.0,0.12533141373068662,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,23,95.98355798151741,0.9677540779202183,197.36842105263153,3.1751654869828414,55.920814107339744,13.513427759370854,16.927770749211312,204.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,24,96.61744767289915,0.9851802352889316,198.67549668874167,3.2329697453537065,56.11692325695707,13.549758884350021,16.973275964054967,205.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,25,97.26011933974956,1.0030017709905117,199.99999999999997,3.292139979887196,56.307534927085214,13.586398733698308,17.0192294272036,206.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,26,97.91184678223455,1.0073424704123508,201.3422818791946,3.3400716339702683,56.48169284450111,13.62334042381961,17.065601247708834,206.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,27,98.57289809517059,1.0114910482246042,202.70270270270268,3.3506550832604702,56.667369548644466,13.660541128201372,17.11224512625664,206.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,28,99.24339774642304,1.0300325984373297,204.08163265306118,3.4128757491168997,56.86677204876358,13.69801652065129,17.15920628656592,207.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,29,99.92346102804896,1.0490043823575708,205.47945205479445,3.476605226828447,57.08233347773733,13.735787599473525,17.20654527779673,208.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,30,100.61329175414559,1.068419191319105,206.89655172413788,3.541888999918129,57.26072015050803,13.773882162267954,17.254343920729156,208.0,0.0,0.12533141373068662,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,31,101.3131952520779,1.0882902869902173,208.3333333333333,3.6087734107711498,57.45059836067355,13.812271460540458,17.302502032718294,208.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,32,102.0233893371544,1.0932393921503982,209.79020979020973,3.663073928383284,57.65416664261687,13.850946244574448,17.350983155003473,208.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,33,102.74401808419444,1.097973387108599,211.26760563380276,3.674807812566854,57.87395076066598,13.889908972995611,17.399788614514364,209.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,34,103.4752281957526,1.1186810410172257,212.76595744680847,3.7452606458683775,58.07643596949008,13.929214308617977,17.449085574623872,210.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,35,104.21734173856007,1.1398868353574578,214.28571428571425,3.817488975783313,58.271344980883924,13.968852741043571,17.4988340324135,210.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,36,104.97068100256571,1.161606172257678,215.82733812949635,3.891546074543875,58.47994814155889,14.00878554819011,17.548903355325358,210.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,37,105.73542236476821,1.1838549902277176,217.391304347826,3.9674892968634623,58.70487017081784,14.049027321339949,17.599334310084174,211.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,38,106.51173586867996,1.1895329541696835,218.97810218978097,4.029260888315179,58.929612350735034,14.08959910643889,17.650184817803424,212.0,0.0,0.12533141373068668,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,39,107.29988865266023,1.194969729169933,220.5882352941176,4.042295044935024,59.19272594636275,14.130530544858802,17.701539491005384,212.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,40,108.1002471311709,1.2181964174545137,222.22222222222217,4.122436141066764,59.40827427904231,14.171789873088812,17.75328865812301,212.0,0.0,0.12533141373068662,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,41,108.9130848822616,1.2420032522960394,223.8805970149253,4.204674786810088,59.63622413266034,14.213376713542933,17.805426598129294,212.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,42,109.73860618503996,1.2664088394972097,225.56390977443604,4.289077849150644,59.89102207655484,14.255286393025075,17.857928636811604,213.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,43,110.57703731219095,1.2914323440580249,227.27272727272722,4.375706474730151,60.17402050862207,14.297572140305984,17.91095247855762,214.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,44,111.42877230932234,1.2979902579937899,229.0076335877862,4.446296142661431,60.42036621792691,14.340228717847204,17.964471803706136,214.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,45,112.29419207818731,1.3042778347104829,230.7692307692307,4.46085215573931,60.659630538264985,14.383228874427452,18.01839569195614,214.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,46,113.17354164881625,1.3304522095565454,232.55813953488365,4.552457399709709,60.92850411399292,14.426569253037414,18.072705112207764,215.0,0.0,0.12533141373068662,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,47,114.06706840065037,1.35730626956708,234.37499999999994,4.646548090105362,61.22904523724389,14.47027985787032,18.127481932886415,216.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,48,114.97514037614212,1.384862477103341,236.22047244094483,4.743203178090283,61.50428056747831,14.514390974057035,18.18280967548855,216.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,1e-06,49,115.89821027456897,1.4131443974850675,238.09523809523805,4.842503014714097,61.75722916263156,14.558879310475788,18.238610667992056,216.0,0.0,0.12533141373068665,1e-06
Z,400,5000,smoothed_log,4.0,0.0001,0,81.9087305282787,0.7389788070217289,171.4285714285714,2.3891083207032366,51.17978296205008,12.737449669396767,15.943886488516085,207.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,1,82.41505233023636,0.7411771547176518,172.41379310344826,2.4179049795210403,51.33365266524439,12.768215655643143,15.982403237426333,208.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,2,82.9271273789997,0.7432423072405908,173.41040462427742,2.418059015115084,51.481449841093365,12.799214603808442,16.02124898203033,208.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,3,83.44508616146153,0.7555010643503667,174.41860465116275,2.4580462604097093,51.61981849931343,12.83044703759918,16.060420354340014,208.0,0.0,0.12533141373068662,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,4,83.9690655388435,0.7680083426872658,175.43859649122805,2.4988652824254203,51.76683187014121,12.861885843195283,16.099828792639496,208.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,5,84.49915632216472,0.7807705462557942,176.4705882352941,2.540539826020485,51.92676940330781,12.893535148534939,16.139483464264025,209.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,6,85.03544356403961,0.7937942631867217,177.51479289940823,2.583093552108906,52.09278661339249,12.925391642702552,16.179369281642607,210.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,7,85.5780146469678,0.7963027836507722,178.57142857142853,2.6153374403349545,52.24501769545129,12.957492850039703,16.21959739580568,210.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,8,86.1270112631283,0.7986643055616929,179.6407185628742,2.6163527761717447,52.393371638018316,12.989840238561248,16.26016688848703,210.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,9,86.68258293008526,0.812137926879129,180.72289156626502,2.660711332844592,52.55144301274296,13.02240721764402,16.300991541489385,210.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,10,87.24483512452089,0.8258931578178044,181.81818181818178,2.706028218583306,52.7237965380407,13.055198619492286,16.342082702596326,211.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,11,87.81386676924346,0.8399374886396115,182.92682926829264,2.752330515547861,52.903293876277715,13.08820829562366,16.38341586978549,212.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,12,88.3897796981748,0.8542786286231291,184.04907975460117,2.799646019151858,53.05747897303753,13.12147441836738,16.42510256754643,212.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,13,88.97272940128376,0.857147163270752,185.18518518518513,2.835845447264113,53.21748421599634,13.155001213661796,16.467150167895582,212.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,14,89.562880086452,0.871900080156315,186.33540372670802,2.88515648502905,53.3884848500636,13.188763470221305,16.509477622536174,212.0,0.0,0.12533141373068662,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,15,90.16035351671493,0.8747099548232266,187.49999999999997,2.887174286114451,53.572233431873045,13.222762830272009,16.552086082922138,213.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,16,90.76526495248322,0.8898873676558846,188.67924528301882,2.93769154128762,53.76121370331149,13.256993508615798,16.59495171998776,214.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,17,91.37773302093046,0.9053940918339421,189.87341772151896,2.9893489651080927,53.92351066451197,13.29149363247109,16.638184188911556,214.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,18,91.99792962108562,0.9212392549706894,191.08280254777065,3.042181049763215,54.09713886550937,13.326269858928866,16.681797869243084,214.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,19,92.62603605322306,0.9374323285143178,192.30769230769226,3.0962238241867013,54.28330264380667,13.361299343843088,16.72572018055023,214.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,20,93.2621930111349,0.9408461545187436,193.54838709677418,3.1380889949372133,54.48398952083067,13.39657781288873,16.769933298521167,215.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,21,93.90653484748195,0.9440761212566655,194.8051948051948,3.1410803793548894,54.67158332376633,13.432102845977905,16.81442387499735,216.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,22,94.55919982827146,0.9608815327931407,196.07843137254898,3.1976354283213837,54.84822871453972,13.467911710934615,16.859296780403312,216.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,23,95.22037900377565,0.978063913928883,197.36842105263153,3.255518101656186,55.03782055608486,13.504012318900559,16.90456950979337,216.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,24,95.89027375106464,0.9956341294363418,198.67549668874167,3.3147705135115615,55.24181385337471,13.540387003174303,16.9501870475465,216.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,25,96.56904727699381,1.0136034515769683,199.99999999999997,3.3754355028809684,55.46248418596556,13.577022508927138,16.996102717989285,217.0,0.0,0.12533141373068662,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,26,97.25685628988293,1.0175332595332458,201.3422818791946,3.422765882180613,55.64377513103225,13.613920666370209,17.042316598472564,218.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,27,97.95386224485316,1.0212584708267112,202.70270270270268,3.426786354796306,55.83721658696769,13.651115930745,17.08892260848928,218.0,0.0,0.12533141373068668,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,28,98.6602783558253,1.0399365928714304,204.08163265306118,3.4903852985165926,56.04554308458048,13.688623267701294,17.135959393856336,218.0,0.0,0.12533141373068662,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,29,99.3763293670877,1.0590484866936918,205.47945205479445,3.5555390353972243,56.27055425535897,13.726422385065007,17.183364250158732,218.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,30,100.10220585700769,1.078607104793527,206.89655172413788,3.6222958978906235,56.4846080484946,13.764499127899928,17.231088125193597,219.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,31,100.83809099402141,1.0986258622349234,208.3333333333333,3.6907057729685633,56.683185901851424,13.802854681884599,17.279129157476387,220.0,0.0,0.12533141373068662,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,32,101.5841743574925,1.1031675009493225,209.79020979020973,3.744407494834377,56.89630133300069,13.8415226495422,17.327576125238043,220.0,0.0,0.12533141373068662,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,33,102.34069375951591,1.107481101126459,211.26760563380276,3.7495335037064166,57.12662720085728,13.880528502493977,17.376499990191004,220.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,34,103.10790134711584,1.1283247585178373,212.76595744680847,3.8213904228367,57.37129497019158,13.919841247206746,17.42580301301848,220.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,35,103.88602166592953,1.149670217532773,214.28571428571425,3.895073712639906,57.57637596150655,13.959453152010637,17.475458922707194,221.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,36,104.67526958652053,1.1715330516768707,215.82733812949635,3.9706433456994716,57.795589608676245,13.99935523571584,17.52543272296308,222.0,0.0,0.12533141373068662,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,37,105.47586826682105,1.1939294103537552,217.391304347826,4.048159675646751,58.031762667812664,14.039589931812396,17.575840361208446,222.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,38,106.28808313527499,1.1992023134121657,218.97810218978097,4.109333996097064,58.28797091554682,14.080181783154345,17.626746631021643,222.0,0.0,0.12533141373068662,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,39,107.11219897053141,1.204220567528817,220.5882352941176,4.115670977429922,58.516877825944555,14.121108052135702,17.678079071228982,222.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,40,107.94848280422723,1.2275824597893004,222.22222222222217,4.197254603510679,58.743539174850014,14.162348743541637,17.729775447915205,223.0,0.0,0.12533141373068662,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,41,108.79718840073173,1.2515283185463726,223.8805970149253,4.280997875214219,58.98683971568686,14.203897865116375,17.78180943892173,224.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,42,109.65857806950058,1.2760769801004452,225.56390977443604,4.366973579322014,59.24997426324882,14.245802522826649,17.83431368846189,224.0,0.0,0.12533141373068662,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,43,110.53294812290535,1.3012479997203985,227.27272727272722,4.455253958381967,59.50421218484566,14.28808053298168,17.88732516194719,224.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,44,111.42062322185316,1.307401904174246,229.0076335877862,4.525247403742377,59.73968734780868,14.330725797384389,17.940821145552242,224.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,45,112.32192447978831,1.313271091962436,230.7692307692307,4.532942282757183,59.991380502326564,14.373695552661012,17.994671365125917,225.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,46,113.23715177393831,1.3395795332930927,232.55813953488365,4.626050616819306,60.262638015480874,14.417010110495292,18.04893590675227,226.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,47,114.16661439551153,1.3665718473825887,234.37499999999994,4.721726776847525,60.538010760779024,14.460684482073114,18.103647683455133,226.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,48,115.11064398105175,1.3942708245672462,236.22047244094483,4.820053289418958,60.782786341669585,14.504760447734181,18.158912135004993,226.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,4.0,0.0001,49,116.06961466160125,1.4227003600419967,238.09523809523805,4.921123585850104,61.04409558850619,14.549224885065248,18.21467076165135,226.0,0.0,0.12533141373068665,0.0001
Z,400,5000,smoothed_log,6.0,0.0,0,407.24261936192846,1.562430789017415,1237.6873782067046,4.901146317685026,54.67541040475172,11.939330154360713,14.959646959262306,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,1,408.0716311380865,1.566795456068189,1239.1158866799424,4.959862605869695,54.778142709227595,11.962662630591783,14.98889177808254,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,2,408.8993676816122,1.570882372082857,1240.5376116016075,4.968373101836534,54.89587249943015,11.986118641875173,15.018301404315045,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,3,409.7257074613604,1.595214888413224,1241.9521241467562,5.045138765559244,55.0135063147445,12.009698967957194,15.047876398711944,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,4,410.55108151711124,1.620002706940672,1243.360366657015,5.1233332438500625,55.12405754916341,12.033398199821853,15.0775948918784,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,5,411.3752470718503,1.6452563459386533,1244.7618402687158,5.2029895533178205,55.229738466935245,12.057215964146739,15.107453975163606,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,6,412.19794620339985,1.6709865901345702,1246.1560181570367,5.284141419973267,55.338459806877005,12.081156088804955,15.13746545033712,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,7,413.0189495105472,1.6972045391792634,1247.5423460528325,5.366824002113859,55.46240728092068,12.105223980624153,15.167646843158156,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,8,413.83841619589685,1.702185087863383,1248.9210768598382,5.432733174195576,55.57960119203479,12.12941722940732,15.197986937628427,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,9,414.6564416563959,1.7068593317077814,1250.2924338111143,5.442912122247833,55.68952221222018,12.153734085860572,15.228476851104706,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,10,415.47276520738814,1.7339123801162208,1251.6558832691758,5.52895957851954,55.79848197302037,12.178174158558088,15.259113569928294,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,11,416.28711059189266,1.7614874963769283,1253.0108629016722,5.616660047519041,55.919592185117914,12.202744311963976,15.289920351647718,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,12,417.0992907240583,1.789597133950311,1254.356808979478,5.706053430456919,56.04303799701705,12.22744631294077,15.320901299540479,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,13,417.9097476238039,1.8182541199061124,1255.6946700240912,5.797180436048485,56.15951901548453,12.252274932230145,15.352034573077608,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,14,418.71821684014196,1.8474716717711626,1257.02390315812,5.890083670381287,56.27172736095873,12.277231766622558,15.383323416716564,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,15,419.5244172720008,1.8531995894761273,1258.3439348665786,5.96436705854228,56.38600647776048,12.302319934533763,15.41477748435633,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,16,420.3280972610044,1.8585894265291931,1259.654162089859,5.976601613003709,56.51532657020876,12.327543534887402,15.446410149907583,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,17,421.1294026763523,1.8887796124011682,1260.9548061784294,6.073436832013812,56.637996150226904,12.352899409670478,15.478207442805001,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,18,421.9283789380197,1.9195715085181106,1262.2459819558078,6.172195420054585,56.75360351906901,12.378386414144591,15.510162353734,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,19,422.7247388259319,1.9509800135038349,1263.5271017372843,6.272925681023921,56.86919024680127,12.404006530690957,15.542279340549316,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,20,423.5181815304108,1.983020501322277,1264.7975462303252,6.375677650777021,56.997358075422156,12.429767366409601,15.574584233135932,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,21,424.3085726773828,2.0157088127796197,1266.056856379818,6.480503030282584,57.12585890303161,12.455667011320367,15.607068607194874,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,22,425.09623167024773,2.0223485407346695,1267.305725445438,6.56459213688683,57.24745714159829,12.48170031273548,15.63971129656208,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,23,425.8808632512098,2.028614794787957,1268.5435472923966,6.579370256806854,57.36670697559264,12.507869576443536,15.672517600171453,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,24,426.66215411102917,2.0624425565209954,1269.7696826209428,6.688814762228141,57.489985234181766,12.534180708434562,15.705506413090616,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,25,427.4398374602522,2.0969677891869893,1270.983459410811,6.800511513739501,57.62398514366833,12.56063784830262,15.738690557974584,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,26,428.21414067385984,2.1322084532161756,1272.185301452861,6.914519509495584,57.751366221129274,12.58723456119723,15.772045120541895,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,27,428.9849347031107,2.1681830078392537,1273.374952861387,7.030898320352414,57.87428257533627,12.613969730370783,15.805563709245572,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,28,429.751895101443,2.1756640487498045,1274.5517493781088,7.1244665049732205,57.994536613162175,12.640847697106182,15.839259006891863,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,29,430.5147079263672,2.2126690958667474,1275.7149920453294,7.245352826876662,58.13318400185859,12.667875390891236,15.873153737713338,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,30,431.27336822342096,2.2200150823970572,1276.864542050616,7.263298636172898,58.266029408186085,12.695051077827165,15.907238823999094,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,31,432.0279584762864,2.258086244714764,1278.0005876925104,7.3875742882684605,58.39274305901422,12.722369578335664,15.941494000861761,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,32,432.77814018554074,2.296970811597203,1279.1224335425313,7.514502568478541,58.51871303209868,12.749831525472686,15.975919322614383,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,33,433.52355523357284,2.336690474705872,1280.2293479379753,7.6441553207865525,58.654206857117885,12.777446560418202,16.01054683389971,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,34,434.26399730363556,2.37726769331266,1281.3207107706978,7.776607534432422,58.79222921391741,12.805215147314652,16.045375513567823,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,35,434.99971937873426,2.386073105686901,1282.3970634134876,7.883495962358779,58.9235853663693,12.833132722955346,16.080385950952206,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,36,435.73036554162417,2.3944267455243744,1283.4576722806523,7.904432329969666,59.054242154368545,12.861198303463212,16.115572967121725,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,37,436.4555594076419,2.436551172568914,1284.501765529854,8.043203514691143,59.18776465313052,12.889417233569802,16.15095390521033,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,38,437.1749772683547,2.4796048049919226,1285.5285329519122,8.185035812707383,59.33069935039653,12.917794615718039,16.18654431239727,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,39,437.8888208826055,2.5236133640164673,1286.5383497221774,8.330015319976624,59.46719732820282,12.946325842789879,16.22232445921859,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,40,438.5968163098728,2.568603451449766,1287.5306524469665,8.47823136589001,59.601874859151295,12.97501093568549,16.258291754655843,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,41,439.2985648459328,2.6146025860107884,1288.5046206143259,8.629776208536832,59.734508772157845,13.003852494392175,16.294453922103212,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,42,439.9936961073699,2.6250543456388264,1289.4593929006203,8.752563444177717,59.88211034937094,13.032855589273398,16.33082728937441,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,43,440.6822483190232,2.635007026130846,1290.3949524186028,8.778293625794824,60.02349289578168,13.062017541225325,16.367399052517168,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,44,441.36406003370286,2.6828554531188704,1291.3109686252055,8.937408542414111,60.16229665612471,13.091337388027023,16.4041627503431,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,45,442.0387056875222,2.7318015392505166,1292.2065624805098,9.100177980231678,60.29684152327319,13.120817925564857,16.441125999600757,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,46,442.7057677605898,2.781877005288909,1293.0808111361646,9.26670924094693,60.44708611530393,13.150464474759143,16.478306360461293,0.0,0.0,0.12533141373068665,0.0
Z,400,5000,smoothed_log,6.0,0.0,47,443.3651459516424,2.833114681421014,1293.9333678792061,9.437113519300638,60.593112878247375,13.180274633451432,16.515692623948635,0.0,0.0,0.12533141373068662,0.0
Z,400,5000,smoothed_log,6.0,0.0,48,444.0167533372952,2.8451465696549314,1294.764053984071,9.57559917164302,60.7361396072747,13.210246305763029,16.55327435613956,0.0,0.0,0.12533141373068665,0.0
