study,case,eta,seed,arm,selection,tau,status,censored,failure_step,failure_message,E2_at_selection,E2_tikhonov_projected,E2_tikhonov_raw,coarse_winner_z,delta_nom,delta_real,evaluations,lambda_selected,residual_at_selection,selection_label,target_residual,z_selected
lambda_noise,C1,0.001,5,P,oracle_continuous,none,completed,False,,,0.001211490075028322,0.0011897625594397589,0.001211490075028322,-3.578125,0.0011931019736091634,0.0012151684270466905,76,0.0002728154066863237,0.0012543993139798656,oracle_continuous,nan,-3.564131107439606
lambda_noise,C1,0.001,5,P,residual,1.2,completed,False,,,0.0015875230132593753,0.0014950648193098942,0.0015875230132593753,nan,0.0011931019736091634,0.0012151684270466905,72,0.0005960922751849673,0.001431722270403493,morozov,0.001431722368330996,-3.2246865061964916
lambda_noise,C1,0.001,5,P,residual,1.0,completed,True,,,22.662329376765243,2.556950521287188,22.662329376765243,nan,0.0011931019736091634,0.0012151684270466905,66,1e-12,0.0012008147156554743,endpoint,0.0011931019736091634,-12.0
lambda_noise,C1,0.001,6,R,oracle_continuous,none,completed,False,,,0.001320188395490232,0.0012510636719435509,0.001320188395490232,-3.40625,0.0011931783619139465,0.0012642080987750118,75,0.0004079934997878204,0.0013684141169063484,oracle_continuous,nan,-3.3893467560982793
lambda_noise,C1,0.001,6,R,residual,1.2,completed,False,,,0.0013910563000716376,0.0012869278544727168,0.0013910563000716376,nan,0.0011931783619139465,0.0012642080987750118,73,0.0005206578082451056,0.0014318140259768429,morozov,0.0014318140342967358,-3.283447614159808
lambda_noise,C1,0.001,6,R,residual,1.0,completed,True,,,15.35379837783589,2.4369068552690782,15.35379837783589,nan,0.0011931783619139465,0.0012642080987750118,66,1e-12,0.001244301462216637,endpoint,0.0011931783619139465,-12.0
lambda_noise,C1,0.001,6,P,oracle_continuous,none,completed,False,,,0.001320188395490232,0.0012510636719435509,0.001320188395490232,-3.40625,0.0011931783619139465,0.0012642080987750118,75,0.0004079934997878204,0.0013684141169063484,oracle_continuous,nan,-3.3893467560982793
lambda_noise,C1,0.001,6,P,residual,1.2,completed,False,,,0.0013910563000716376,0.0012869278544727168,0.0013910563000716376,nan,0.0011931783619139465,0.0012642080987750118,73,0.0005206578082451056,0.0014318140259768429,morozov,0.0014318140342967358,-3.283447614159808
lambda_noise,C1,0.001,6,P,residual,1.0,completed,True,,,15.35379837783589,2.4369068552690782,15.35379837783589,nan,0.0011931783619139465,0.0012642080987750118,66,1e-12,0.001244301462216637,endpoint,0.0011931783619139465,-12.0
lambda_noise,C1,0.001,7,R,oracle_continuous,none,completed,False,,,0.0022525081844122544,0.0021464979498276872,0.0022525081844122544,-3.234375,0.0011931567917148158,0.0011791442144717117,76,0.0006923521756278484,0.001477774477726593,oracle_continuous,nan,-3.1596729387432796
lambda_noise,C1,0.001,7,R,residual,1.2,completed,False,,,0.002264596542376841,0.002176126484700613,0.002264596542376841,nan,0.0011931567917148158,0.0011791442144717117,73,0.0006328402524912421,0.0014317881488221118,morozov,0.001431788150057779,-3.198705904859851
lambda_noise,C1,0.001,7,R,residual,1.0,completed,False,,,0.004167369159356996,0.004162437629066757,0.004167369159356996,nan,0.0011931567917148158,0.0011791442144717117,73,0.0001843395574099832,0.0011931567917050562,morozov,0.0011931567917148158,-3.7343814595640974
lambda_noise,C1,0.001,7,P,oracle_continuous,none,completed,False,,,0.0022525081844122544,0.0021464979498276872,0.0022525081844122544,-3.234375,0.0011931567917148158,0.0011791442144717117,76,0.0006923521756278484,0.001477774477726593,oracle_continuous,nan,-3.1596729387432796
lambda_noise,C1,0.001,7,P,residual,1.2,completed,False,,,0.002264596542376841,0.002176126484700613,0.002264596542376841,nan,0.0011931567917148158,0.0011791442144717117,73,0.0006328402524912421,0.0014317881488221118,morozov,0.001431788150057779,-3.198705904859851
lambda_noise,C1,0.001,7,P,residual,1.0,completed,False,,,0.004167369159356996,0.004162437629066757,0.004167369159356996,nan,0.0011931567917148158,0.0011791442144717117,73,0.0001843395574099832,0.0011931567917050562,morozov,0.0011931567917148158,-3.7343814595640974
lambda_noise,C1,0.001,8,R,oracle_continuous,none,completed,False,,,0.00138928529564863,0.0013566605815342493,0.00138928529564863,-3.40625,0.0011930600749428856,0.0011857272499680189,76,0.0003812486913921101,0.0012809320568810767,oracle_continuous,nan,-3.4187916383262356
lambda_noise,C1,0.001,8,R,residual,1.2,completed,False,,,0.0016060275364320497,0.001516772705794889,0.0016060275364320497,nan,0.0011930600749428856,0.0011857272499680189,73,0.0006216946649723635,0.0014316720894650956,morozov,0.0014316720899314626,-3.206422859482423
lambda_noise,C1,0.001,8,R,residual,1.0,completed,False,,,0.0021793942464220146,0.0021789400936393587,0.0021793942464220146,nan,0.0011930600749428856,0.0011857272499680189,73,0.00013339271537603803,0.001193060074237257,morozov,0.0011930600749428856,-3.8748678867490987
lambda_noise,C1,0.001,8,P,oracle_continuous,none,completed,False,,,0.00138928529564863,0.0013566605815342493,0.00138928529564863,-3.40625,0.0011930600749428856,0.0011857272499680189,76,0.0003812486913921101,0.0012809320568810767,oracle_continuous,nan,-3.4187916383262356
lambda_noise,C1,0.001,8,P,residual,1.2,completed,False,,,0.0016060275364320497,0.001516772705794889,0.0016060275364320497,nan,0.0011930600749428856,0.0011857272499680189,73,0.0006216946649723635,0.0014316720894650956,morozov,0.0014316720899314626,-3.206422859482423
lambda_noise,C1,0.001,8,P,residual,1.0,completed,False,,,0.0021793942464220146,0.0021789400936393587,0.0021793942464220146,nan,0.0011930600749428856,0.0011857272499680189,73,0.00013339271537603803,0.001193060074237257,morozov,0.0011930600749428856,-3.8748678867490987
lambda_noise,C1,0.001,9,R,oracle_continuous,none,completed,False,,,0.002419773913205006,0.00234209137787873,0.002419773913205006,-3.234375,0.0011931816942221437,0.0011832959503100778,76,0.0006005045387727714,0.0014089527556651585,oracle_continuous,nan,-3.2214837057356465
lambda_noise,C1,0.001,9,R,residual,1.2,completed,False,,,0.0024225952627031657,0.0023371998854751475,0.0024225952627031657,nan,0.0011931816942221437,0.0011832959503100778,73,0.0006315869585551339,0.001431818031932679,morozov,0.0014318180330665723,-3.199566846184352
lambda_noise,C1,0.001,9,R,residual,1.0,completed,False,,,0.0037026555185442666,0.0036968984955444853,0.0037026555185442666,nan,0.0011931816942221437,0.0011832959503100778,72,0.0001772061704934697,0.0011931816942234862,morozov,0.0011931816942221437,-3.7515211596238713
lambda_noise,C1,0.001,9,P,oracle_continuous,none,completed,False,,,0.002419773913205006,0.00234209137787873,0.002419773913205006,-3.234375,0.0011931816942221437,0.0011832959503100778,76,0.0006005045387727714,0.0014089527556651585,oracle_continuous,nan,-3.2214837057356465
lambda_noise,C1,0.001,9,P,residual,1.2,completed,False,,,0.0024225952627031657,0.0023371998854751475,0.0024225952627031657,nan,0.0011931816942221437,0.0011832959503100778,73,0.0006315869585551339,0.001431818031932679,morozov,0.0014318180330665723,-3.199566846184352
lambda_noise,C1,0.001,9,P,residual,1.0,completed,False,,,0.0037026555185442666,0.0036968984955444853,0.0037026555185442666,nan,0.0011931816942221437,0.0011832959503100778,72,0.0001772061704934697,0.0011931816942234862,morozov,0.0011931816942221437,-3.7515211596238713
lambda_noise,C1,0.001,10,R,oracle_continuous,none,completed,False,,,0.003014382124974366,0.002942986062174051,0.003014382124974366,-3.0625,0.0011930284104521578,0.0011708306500558467,75,0.0007883792722340975,0.0015461667215210105,oracle_continuous,nan,-3.103264802546692
lambda_noise,C1,0.001,10,R,residual,1.2,completed,False,,,0.0030558232466477483,0.0030114319831003418,0.0030558232466477483,nan,0.0011930284104521578,0.0011708306500558467,73,0.0006483950533344088,0.0014316340892851422,morozov,0.0014316340925425892,-3.188160307083493
lambda_noise,C1,0.001,10,R,residual,1.0,completed,False,,,0.0038670869322032344,0.00386578329083997,0.0038670869322032344,nan,0.0011930284104521578,0.0011708306500558467,73,0.0002298459474075719,0.0011930284015678257,morozov,0.0011930284104521578,-3.638563149229508
lambda_noise,C1,0.001,10,P,oracle_continuous,none,completed,False,,,0.003014382124974366,0.002942986062174051,0.003014382124974366,-3.0625,0.0011930284104521578,0.0011708306500558467,75,0.0007883792722340975,0.0015461667215210105,oracle_continuous,nan,-3.103264802546692
lambda_noise,C1,0.001,10,P,residual,1.2,completed,False,,,0.0030558232466477483,0.0030114319831003418,0.0030558232466477483,nan,0.0011930284104521578,0.0011708306500558467,73,0.0006483950533344088,0.0014316340892851422,morozov,0.0014316340925425892,-3.188160307083493
lambda_noise,C1,0.001,10,P,residual,1.0,completed,False,,,0.0038670869322032344,0.00386578329083997,0.0038670869322032344,nan,0.0011930284104521578,0.0011708306500558467,73,0.0002298459474075719,0.0011930284015678257,morozov,0.0011930284104521578,-3.638563149229508
lambda_noise,C1,0.001,11,R,oracle_continuous,none,completed,False,,,0.001402412714820733,0.0013746206987006286,0.001402412714820733,-3.578125,0.0011931399189453362,0.0011905798919125546,75,0.00029508946343091447,0.0012442803226155826,oracle_continuous,nan,-3.5300462972960647
lambda_noise,C1,0.001,11,R,residual,1.2,completed,False,,,0.0017581302305437363,0.0016587165537493827,0.0017581302305437363,nan,0.0011931399189453362,0.0011905798919125546,73,0.000618897076568222,0.0014317679023916855,morozov,0.0014317679027344035,-3.208381568742455
lambda_noise,C1,0.001,11,R,residual,1.0,completed,False,,,0.0018568594274330711,0.0018535466692766467,0.0018568594274330711,nan,0.0011931399189453362,0.0011905798919125546,72,0.0001179459389681529,0.0011931399191515602,morozov,0.0011931399189453362,-3.9283170078439613
lambda_noise,C1,0.001,11,P,oracle_continuous,none,completed,False,,,0.001402412714820733,0.0013746206987006286,0.001402412714820733,-3.578125,0.0011931399189453362,0.0011905798919125546,75,0.00029508946343091447,0.0012442803226155826,oracle_continuous,nan,-3.5300462972960647
lambda_noise,C1,0.001,11,P,residual,1.2,completed,False,,,0.0017581302305437363,0.0016587165537493827,0.0017581302305437363,nan,0.0011931399189453362,0.0011905798919125546,73,0.000618897076568222,0.0014317679023916855,morozov,0.0014317679027344035,-3.208381568742455
lambda_noise,C1,0.001,11,P,residual,1.0,completed,False,,,0.0018568594274330711,0.0018535466692766467,0.0018568594274330711,nan,0.0011931399189453362,0.0011905798919125546,72,0.0001179459389681529,0.0011931399191515602,morozov,0.0011931399189453362,-3.9283170078439613
lambda_noise,C1,0.001,12,R,oracle_continuous,none,completed,False,,,0.002300452906504447,0.002225336878563228,0.002300452906504447,-3.234375,0.0011931862176187923,0.001194278130405,77,0.0005703552377943585,0.0014021604674003944,oracle_continuous,nan,-3.243854565802974
lambda_noise,C1,0.001,12,R,residual,1.2,completed,False,,,0.002304399682361449,0.002218687848860029,0.002304399682361449,nan,0.0011931862176187923,0.001194278130405,73,0.0006122583812194271,0.001431823461000383,morozov,0.0014318234611425506,-3.2130652610951467
lambda_noise,C1,0.001,12,R,residual,1.0,completed,False,,,0.0030641298244377135,0.003061978860249992,0.0030641298244377135,nan,0.0011931862176187923,0.001194278130405,72,8.133219706302325e-05,0.0011931862172693346,morozov,0.0011931862176187923,-4.08973749575027
lambda_noise,C1,0.001,12,P,oracle_continuous,none,completed,False,,,0.002300452906504447,0.002225336878563228,0.002300452906504447,-3.234375,0.0011931862176187923,0.001194278130405,77,0.0005703552377943585,0.0014021604674003944,oracle_continuous,nan,-3.243854565802974
lambda_noise,C1,0.001,12,P,residual,1.2,completed,False,,,0.002304399682361449,0.002218687848860029,0.002304399682361449,nan,0.0011931862176187923,0.001194278130405,73,0.0006122583812194271,0.001431823461000383,morozov,0.0014318234611425506,-3.2130652610951467
lambda_noise,C1,0.001,12,P,residual,1.0,completed,False,,,0.0030641298244377135,0.003061978860249992,0.0030641298244377135,nan,0.0011931862176187923,0.001194278130405,72,8.133219706302325e-05,0.0011931862172693346,morozov,0.0011931862176187923,-4.08973749575027
lambda_noise,C1,0.001,13,R,oracle_continuous,none,completed,False,,,0.0016986591212601288,0.0016552383162851496,0.0016986591212601288,-3.40625,0.001193091535940385,0.0011883474631836789,76,0.00044108951547827745,0.0013135486596000134,oracle_continuous,nan,-3.3554732651053945
lambda_noise,C1,0.001,13,R,residual,1.2,completed,False,,,0.0018037797389461039,0.0017173519300089706,0.0018037797389461039,nan,0.001193091535940385,0.0011883474631836789,73,0.000621175250785184,0.0014317098426885756,morozov,0.001431709843128462,-3.206785856004564
lambda_noise,C1,0.001,13,R,residual,1.0,completed,False,,,0.002535619052004513,0.0025341808115079685,0.002535619052004513,nan,0.001193091535940385,0.0011883474631836789,73,0.00013165724552539483,0.001193091535498849,morozov,0.001193091535940385,-3.880555235265778
lambda_noise,C1,0.001,13,P,oracle_continuous,none,completed,False,,,0.0016986591212601288,0.0016552383162851496,0.0016986591212601288,-3.40625,0.001193091535940385,0.0011883474631836789,76,0.00044108951547827745,0.0013135486596000134,oracle_continuous,nan,-3.3554732651053945
lambda_noise,C1,0.001,13,P,residual,1.2,completed,False,,,0.0018037797389461039,0.0017173519300089706,0.0018037797389461039,nan,0.001193091535940385,0.0011883474631836789,73,0.000621175250785184,0.0014317098426885756,morozov,0.001431709843128462,-3.206785856004564
lambda_noise,C1,0.001,13,P,residual,1.0,completed,False,,,0.002535619052004513,0.0025341808115079685,0.002535619052004513,nan,0.001193091535940385,0.0011883474631836789,73,0.00013165724552539483,0.001193091535498849,morozov,0.001193091535940385,-3.880555235265778
lambda_noise,C1,0.001,14,R,oracle_continuous,none,completed,False,,,0.001525006023001816,0.0014611883689681446,0.001525006023001816,-3.40625,0.0011932512746175414,0.0012542994929014754,76,0.000368840915211545,0.0013275966095597914,oracle_continuous,nan,-3.4331609090256765
lambda_noise,C1,0.001,14,R,residual,1.2,completed,False,,,0.0016532437702991975,0.001535354111722693,0.0016532437702991975,nan,0.0011932512746175414,0.0012542994929014754,72,0.0005528809274498494,0.00143190139001056,morozov,0.0014319015295410496,-3.2573683915156937
lambda_noise,C1,0.001,14,R,residual,1.0,completed,True,,,43.78239778361585,2.7486803093407612,43.78239778361585,nan,0.0011932512746175414,0.0012542994929014754,66,1e-12,0.00122982557505263,endpoint,0.0011932512746175414,-12.0
lambda_noise,C1,0.001,14,P,oracle_continuous,none,completed,False,,,0.001525006023001816,0.0014611883689681446,0.001525006023001816,-3.40625,0.0011932512746175414,0.0012542994929014754,76,0.000368840915211545,0.0013275966095597914,oracle_continuous,nan,-3.4331609090256765
lambda_noise,C1,0.001,14,P,residual,1.2,completed,False,,,0.0016532437702991975,0.001535354111722693,0.0016532437702991975,nan,0.0011932512746175414,0.0012542994929014754,72,0.0005528809274498494,0.00143190139001056,morozov,0.0014319015295410496,-3.2573683915156937
lambda_noise,C1,0.001,14,P,residual,1.0,completed,True,,,43.78239778361585,2.7486803093407612,43.78239778361585,nan,0.0011932512746175414,0.0012542994929014754,66,1e-12,0.00122982557505263,endpoint,0.0011932512746175414,-12.0
lambda_noise,C1,0.001,15,R,oracle_continuous,none,completed,False,,,0.002158436550678096,0.0020949643232662297,0.002158436550678096,-3.234375,0.001193069497273081,0.0011685309115870767,76,0.0006113279879035539,0.0014076778287912942,oracle_continuous,nan,-3.213725720824274
lambda_noise,C1,0.001,15,R,residual,1.2,completed,False,,,0.002162195627253369,0.0020910967753689645,0.002162195627253369,nan,0.001193069497273081,0.0011685309115870767,73,0.0006433685637095737,0.001431683394235203,morozov,0.0014316833967276971,-3.1915401634231775
lambda_noise,C1,0.001,15,R,residual,1.0,completed,False,,,0.0034019457209223357,0.0033990944163221617,0.0034019457209223357,nan,0.001193069497273081,0.0011685309115870767,73,0.000215281239308195,0.001193069490859852,morozov,0.001193069497273081,-3.666993815136715
lambda_noise,C1,0.001,15,P,oracle_continuous,none,completed,False,,,0.002158436550678096,0.0020949643232662297,0.002158436550678096,-3.234375,0.001193069497273081,0.0011685309115870767,76,0.0006113279879035539,0.0014076778287912942,oracle_continuous,nan,-3.213725720824274
lambda_noise,C1,0.001,15,P,residual,1.2,completed,False,,,0.002162195627253369,0.0020910967753689645,0.002162195627253369,nan,0.001193069497273081,0.0011685309115870767,73,0.0006433685637095737,0.001431683394235203,morozov,0.0014316833967276971,-3.1915401634231775
lambda_noise,C1,0.001,15,P,residual,1.0,completed,False,,,0.0034019457209223357,0.0033990944163221617,0.0034019457209223357,nan,0.001193069497273081,0.0011685309115870767,73,0.000215281239308195,0.001193069490859852,morozov,0.001193069497273081,-3.666993815136715
lambda_noise,C1,0.001,16,R,oracle_continuous,none,completed,False,,,0.0020149423708244714,0.001965800482245999,0.0020149423708244714,-3.234375,0.0011930979201917322,0.0011707656187880447,76,0.0004928109953569805,0.0013246244095490708,oracle_continuous,nan,-3.3073196109702714
lambda_noise,C1,0.001,16,R,residual,1.2,completed,False,,,0.0020697672804277363,0.0019849610265511393,0.0020697672804277363,nan,0.0011930979201917322,0.0011707656187880447,73,0.0006456962668639861,0.0014317175013488202,morozov,0.0014317175042300786,-3.1899717244894026
lambda_noise,C1,0.001,16,R,residual,1.0,completed,False,,,0.0022853890888318807,0.00227796968007061,0.0022853890888318807,nan,0.0011930979201917322,0.0011707656187880447,73,0.00021944826195495866,0.0011930979114837743,morozov,0.0011930979201917322,-3.6586678544469864
lambda_noise,C1,0.001,16,P,oracle_continuous,none,completed,False,,,0.0020149423708244714,0.001965800482245999,0.0020149423708244714,-3.234375,0.0011930979201917322,0.0011707656187880447,76,0.0004928109953569805,0.0013246244095490708,oracle_continuous,nan,-3.3073196109702714
lambda_noise,C1,0.001,16,P,residual,1.2,completed,False,,,0.0020697672804277363,0.0019849610265511393,0.0020697672804277363,nan,0.0011930979201917322,0.0011707656187880447,73,0.0006456962668639861,0.0014317175013488202,morozov,0.0014317175042300786,-3.1899717244894026
lambda_noise,C1,0.001,16,P,residual,1.0,completed,False,,,0.0022853890888318807,0.00227796968007061,0.0022853890888318807,nan,0.0011930979201917322,0.0011707656187880447,73,0.00021944826195495866,0.0011930979114837743,morozov,0.0011930979201917322,-3.6586678544469864
lambda_noise,C1,0.001,17,R,oracle_continuous,none,completed,False,,,0.0012198230468415522,0.0011904768991765071,0.0012198230468415522,-3.578125,0.0011931100514566753,0.0012016616288521356,75,0.00031333253846338064,0.0012621930388286122,oracle_continuous,nan,-3.5039945028478536
lambda_noise,C1,0.001,17,R,residual,1.2,completed,False,,,0.001593361923917683,0.0014980969884067624,0.001593361923917683,nan,0.0011931100514566753,0.0012016616288521356,72,0.0006063199188195132,0.001431732071901961,morozov,0.0014317320617480104,-3.217298164090114
lambda_noise,C1,0.001,17,R,residual,1.0,completed,False,,,0.00864573370676324,0.00864577731972354,0.00864573370676324,nan,0.0011931100514566753,0.0012016616288521356,71,2.4309678355313223e-05,0.0011931100526587316,morozov,0.0011931100514566753,-4.614220787328475
lambda_noise,C1,0.001,17,P,oracle_continuous,none,completed,False,,,0.0012198230468415522,0.0011904768991765071,0.0012198230468415522,-3.578125,0.0011931100514566753,0.0012016616288521356,75,0.00031333253846338064,0.0012621930388286122,oracle_continuous,nan,-3.5039945028478536
lambda_noise,C1,0.001,17,P,residual,1.2,completed,False,,,0.001593361923917683,0.0014980969884067624,0.001593361923917683,nan,0.0011931100514566753,0.0012016616288521356,72,0.0006063199188195132,0.001431732071901961,morozov,0.0014317320617480104,-3.217298164090114
lambda_noise,C1,0.001,17,P,residual,1.0,completed,False,,,0.00864573370676324,0.00864577731972354,0.00864573370676324,nan,0.0011931100514566753,0.0012016616288521356,71,2.4309678355313223e-05,0.0011931100526587316,morozov,0.0011931100514566753,-4.614220787328475
lambda_noise,C1,0.001,18,R,oracle_continuous,none,completed,False,,,0.00258978683994684,0.00250882973685737,0.00258978683994684,-3.0625,0.0011930555960383911,0.001155553001189589,76,0.0007269929235011747,0.0014791331686817445,oracle_continuous,nan,-3.138469816512831
lambda_noise,C1,0.001,18,R,residual,1.2,completed,False,,,0.00259687210757736,0.0025295677406288225,0.00259687210757736,nan,0.0011930555960383911,0.001155553001189589,73,0.0006686266649528669,0.0014316667080107722,morozov,0.0014316667152460692,-3.174816307655248
lambda_noise,C1,0.001,18,R,residual,1.0,completed,False,,,0.0031344041446528686,0.003126675453709976,0.0031344041446528686,nan,0.0011930555960383911,0.001155553001189589,73,0.00028109270898117844,0.0011930555957632254,morozov,0.0011930555960383911,-3.5511504190325707
lambda_noise,C1,0.001,18,P,oracle_continuous,none,completed,False,,,0.00258978683994684,0.00250882973685737,0.00258978683994684,-3.0625,0.0011930555960383911,0.001155553001189589,76,0.0007269929235011747,0.0014791331686817445,oracle_continuous,nan,-3.138469816512831
lambda_noise,C1,0.001,18,P,residual,1.2,completed,False,,,0.00259687210757736,0.0025295677406288225,0.00259687210757736,nan,0.0011930555960383911,0.001155553001189589,73,0.0006686266649528669,0.0014316667080107722,morozov,0.0014316667152460692,-3.174816307655248
lambda_noise,C1,0.001,18,P,residual,1.0,completed,False,,,0.0031344041446528686,0.003126675453709976,0.0031344041446528686,nan,0.0011930555960383911,0.001155553001189589,73,0.00028109270898117844,0.0011930555957632254,morozov,0.0011930555960383911,-3.5511504190325707
lambda_noise,C1,0.001,19,R,oracle_continuous,none,completed,False,,,0.0009822802578696747,0.0009642264740705716,0.0009822802578696747,-3.578125,0.001193084406036923,0.0012253348601496139,76,0.00023317664868616615,0.0012558234139707115,oracle_continuous,nan,-3.632314943855242
lambda_noise,C1,0.001,19,R,residual,1.2,completed,False,,,0.001361808524543869,0.0012615292219042044,0.001361808524543869,nan,0.001193084406036923,0.0012253348601496139,72,0.0005770282184514062,0.0014317012877874554,morozov,0.0014317012872443074,-3.238802947991457
lambda_noise,C1,0.001,19,R,residual,1.0,completed,True,,,5.857911340166803,1.834308327235876,5.857911340166803,nan,0.001193084406036923,0.0012253348601496139,66,1e-12,0.0012161906664796248,endpoint,0.001193084406036923,-12.0
lambda_noise,C1,0.001,19,P,oracle_continuous,none,completed,False,,,0.0009822802578696747,0.0009642264740705716,0.0009822802578696747,-3.578125,0.001193084406036923,0.0012253348601496139,76,0.00023317664868616615,0.0012558234139707115,oracle_continuous,nan,-3.632314943855242
lambda_noise,C1,0.001,19,P,residual,1.2,completed,False,,,0.001361808524543869,0.0012615292219042044,0.001361808524543869,nan,0.001193084406036923,0.0012253348601496139,72,0.0005770282184514062,0.0014317012877874554,morozov,0.0014317012872443074,-3.238802947991457
lambda_noise,C1,0.001,19,P,residual,1.0,completed,True,,,5.857911340166803,1.834308327235876,5.857911340166803,nan,0.001193084406036923,0.0012253348601496139,66,1e-12,0.0012161906664796248,endpoint,0.001193084406036923,-12.0
lambda_noise,C1,0.001,20,R,oracle_continuous,none,completed,False,,,0.0008771865682233442,0.000795679564694804,0.0008771865682233442,-3.40625,0.001193167793135039,0.0012728625255058335,76,0.0003429660572665932,0.001331845241874888,oracle_continuous,nan,-3.464748859173694
lambda_noise,C1,0.001,20,R,residual,1.2,completed,False,,,0.0010561592488295157,0.0009040796850765212,0.0010561592488295157,nan,0.001193167793135039,0.0012728625255058335,73,0.0005294798839699106,0.0014318013477552583,morozov,0.0014318013517620467,-3.276150534983915
lambda_noise,C1,0.001,20,R,residual,1.0,completed,True,,,20.23445453763078,3.050076088441616,20.23445453763078,nan,0.001193167793135039,0.0012728625255058335,66,1e-12,0.0012437626776676072,endpoint,0.001193167793135039,-12.0
lambda_noise,C1,0.001,20,P,oracle_continuous,none,completed,False,,,0.0008771865682233442,0.000795679564694804,0.0008771865682233442,-3.40625,0.001193167793135039,0.0012728625255058335,76,0.0003429660572665932,0.001331845241874888,oracle_continuous,nan,-3.464748859173694
lambda_noise,C1,0.001,20,P,residual,1.2,completed,False,,,0.0010561592488295157,0.0009040796850765212,0.0010561592488295157,nan,0.001193167793135039,0.0012728625255058335,73,0.0005294798839699106,0.0014318013477552583,morozov,0.0014318013517620467,-3.276150534983915
lambda_noise,C1,0.001,20,P,residual,1.0,completed,True,,,20.23445453763078,3.050076088441616,20.23445453763078,nan,0.001193167793135039,0.0012728625255058335,66,1e-12,0.0012437626776676072,endpoint,0.001193167793135039,-12.0
lambda_noise,C1,0.001,21,R,oracle_continuous,none,completed,False,,,0.0026337047259660114,0.0025374715886238327,0.0026337047259660114,-3.234375,0.0011931905320738023,0.001191617463691128,76,0.0006982102954771112,0.001491922057590444,oracle_continuous,nan,-3.156013751574644
lambda_noise,C1,0.001,21,R,residual,1.2,completed,False,,,0.0026498123022191573,0.0025735273448088242,0.0026498123022191573,nan,0.0011931905320738023,0.001191617463691128,73,0.0006196201719039409,0.0014318286381244268,morozov,0.0014318286384885628,-3.2078744521072013
lambda_noise,C1,0.001,21,R,residual,1.0,completed,False,,,0.004445271034645219,0.00444218806213176,0.004445271034645219,nan,0.0011931905320738023,0.001191617463691128,73,0.00013086747411217083,0.0011931905317843488,morozov,0.0011931905320738023,-3.8831682798730585
lambda_noise,C1,0.001,21,P,oracle_continuous,none,completed,False,,,0.0026337047259660114,0.0025374715886238327,0.0026337047259660114,-3.234375,0.0011931905320738023,0.001191617463691128,76,0.0006982102954771112,0.001491922057590444,oracle_continuous,nan,-3.156013751574644
lambda_noise,C1,0.001,21,P,residual,1.2,completed,False,,,0.0026498123022191573,0.0025735273448088242,0.0026498123022191573,nan,0.0011931905320738023,0.001191617463691128,73,0.0006196201719039409,0.0014318286381244268,morozov,0.0014318286384885628,-3.2078744521072013
lambda_noise,C1,0.001,21,P,residual,1.0,completed,False,,,0.004445271034645219,0.00444218806213176,0.004445271034645219,nan,0.0011931905320738023,0.001191617463691128,73,0.00013086747411217083,0.0011931905317843488,morozov,0.0011931905320738023,-3.8831682798730585
lambda_noise,C1,0.001,22,R,oracle_continuous,none,completed,False,,,0.0023099908063290973,0.0022326589023529187,0.0023099908063290973,-3.234375,0.00119323747811281,0.0012714979723010512,77,0.0005480601343718895,0.001451844709122839,oracle_continuous,nan,-3.2611717871487005
lambda_noise,C1,0.001,22,R,residual,1.2,completed,False,,,0.002312762541780315,0.0022433428739252028,0.002312762541780315,nan,0.00119323747811281,0.0012714979723010512,73,0.0005161960314065778,0.0014318849623408678,morozov,0.0014318849737353719,-3.287185338701196
lambda_noise,C1,0.001,22,R,residual,1.0,completed,True,,,9.060691565409613,1.720785181930303,9.060691565409613,nan,0.00119323747811281,0.0012714979723010512,66,1e-12,0.0012628370410022538,endpoint,0.00119323747811281,-12.0
lambda_noise,C1,0.001,22,P,oracle_continuous,none,completed,False,,,0.0023099908063290973,0.0022326589023529187,0.0023099908063290973,-3.234375,0.00119323747811281,0.0012714979723010512,77,0.0005480601343718895,0.001451844709122839,oracle_continuous,nan,-3.2611717871487005
lambda_noise,C1,0.001,22,P,residual,1.2,completed,False,,,0.002312762541780315,0.0022433428739252028,0.002312762541780315,nan,0.00119323747811281,0.0012714979723010512,73,0.0005161960314065778,0.0014318849623408678,morozov,0.0014318849737353719,-3.287185338701196
lambda_noise,C1,0.001,22,P,residual,1.0,completed,True,,,9.060691565409613,1.720785181930303,9.060691565409613,nan,0.00119323747811281,0.0012714979723010512,66,1e-12,0.0012628370410022538,endpoint,0.00119323747811281,-12.0
lambda_noise,C1,0.001,23,R,oracle_continuous,none,completed,False,,,0.0018067829623680967,0.001768053400537987,0.0018067829623680967,-3.40625,0.0011930945853609429,0.0012276823292813512,76,0.0004396665284079283,0.0013486898507512161,oracle_continuous,nan,-3.3568765957427056
lambda_noise,C1,0.001,23,R,residual,1.2,completed,False,,,0.0018722377394749792,0.0018044787035423652,0.0018722377394749792,nan,0.0011930945853609429,0.0012276823292813512,72,0.0005739621171358567,0.001431713505215,morozov,0.0014317135024331314,-3.241116771124309
lambda_noise,C1,0.001,23,R,residual,1.0,completed,True,,,10.807588756309105,2.078122737920379,10.807588756309105,nan,0.0011930945853609429,0.0012276823292813512,66,1e-12,0.0012048587392277496,endpoint,0.0011930945853609429,-12.0
