test,n_grid,method_name,method_type,n_particles,globs_per_jump,recon_method,bandwidth_factor,bandwidth_used,completed,failure_step,failure_msg,step_zero_recon_error,relative_l2,l2_error,linf_error,forward_consistency_l2,wasserstein,mass_rel_error,total_variation,peak_value,peak_ratio,A_fit,mu_fit,sigma_fit,fit_success,fit_rmse,mass_candidate,mass_true,runtime_seconds
Z,200,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,2.0,0.010050251256281407,True,,,0.013280188892820592,0.018291358309616725,0.005445257571454836,0.020960272536516,0.003930918766803872,0.0008560052362961951,-7.031052662567813e-12,1.9564639869077103,0.978231993453855,0.979022783452251,0.9789898059065849,0.4000000000846183,0.05107308209980072,True,2.157153589584121e-05,0.12533141373066872,0.12533141373154993,0.019004750007297844
Z,200,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,4.0,0.020100502512562814,True,,,0.04755780298400678,0.06469892398042004,0.01926058741543209,0.07319040771084118,0.01328346258711222,0.0031574309783783095,-7.031052662567813e-12,1.85200371655906,0.9260018582795299,0.9267504261171428,0.9266441086991282,0.39999999969053435,0.053958202374172544,True,8.35491716451226e-06,0.12533141373066872,0.12533141373154993,0.013558875012677163
Z,200,density_particle_oracle_deterministic,density_particle_oracle,20000,0,histogram,,,True,,,0.0020882434610087416,0.003090343568265936,0.0009199817984348179,0.0038515887094249246,0.0006646037242419769,7.75038650287655e-05,-7.0312741200204124e-12,2.0002642968587265,0.9976380532961229,0.9984445309004593,0.9980932860122138,0.39999978922089763,0.05009495778768074,True,0.0007761553900435978,0.1253314137306687,0.12533141373154993,0.00898858398431912
Z,200,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,1.0,0.005025125628140704,True,,,0.0041431587760036035,0.005618849487450737,0.0016727069797938567,0.00646112932619225,0.0014375464553773559,0.00026038158502519996,-6.235577492831961e-12,1.9857032714445564,0.9927311366641788,0.9935336475810407,0.9935234439871253,0.3999999997822608,0.050325952082815754,True,2.860427890318278e-05,0.12533141373076842,0.12533141373154993,0.0310524589731358
Z,200,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,2.0,0.010050251256281407,True,,,0.013279733460670656,0.018291017637193784,0.005445156154760733,0.020960273069750013,0.003930566430341327,0.000856070132478879,-7.031052662567813e-12,1.956463985841242,0.978231992920621,0.9790227829185859,0.9789900152087876,0.3999999997497225,0.0510730581569337,True,1.0477979465800707e-05,0.12533141373066872,0.12533141373154993,0.03415633301483467
Z,200,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,4.0,0.020100502512562814,True,,,0.04755744475951081,0.0646984937597284,0.01926045934060906,0.07319040909429375,0.013283084762074324,0.0031578305310811143,-7.031052662567813e-12,1.8520037137921546,0.9260018568960773,0.9267504247325719,0.926644543743822,0.3999999995703335,0.0539581450663589,True,4.069313575256485e-06,0.12533141373066872,0.12533141373154993,0.0316060830373317
Z,200,oracle_score_deterministic,gradient_glob_oracle,0,20,,,,True,,,,0.15516049901969692,0.046190603659735485,0.15514611267314582,0.042395617438325296,0.00011763363014419566,-0.15386364737439873,1.6893331684502486,0.8446665842751482,0.8453494017369506,0.844948875177114,0.39992262088891534,0.050069217396943984,True,0.004334548291072704,0.10604746528422386,0.12533141373154993,0.004056959005538374
Z,200,oracle_score_deterministic,gradient_glob_oracle,0,80,,,,True,,,,0.1551604990196959,0.04619060365973518,0.1551461126731486,0.04239561743832468,0.00011763363014878224,-0.1538636473743603,1.6893331684502295,0.8446665842751432,0.8453494017369456,0.8449488752012736,0.3999226208888142,0.05006921739593781,True,0.0043345482910725,0.10604746528422868,0.12533141373154993,0.010762082994915545
Z,200,tikhonov_best,baseline_tikhonov,0,0,,0.001,,True,,,,0.0009518638631508575,0.00028336571948795115,0.0009140141074483743,0.00033880534711094325,5.832827152019026e-05,-0.0009989941563009097,1.9982255646899507,0.999105594967336,0.9999132589132391,1.0002850672921315,0.39999999999998787,0.04994293632128953,True,0.0001231296808909465,0.12520620838163118,0.12533141373154993,
Z,200,spectral_cutoff_best,baseline_spectral,0,0,,0.0001,,True,,,,0.0017495366847746446,0.0005208294385823962,0.002016310304793545,1.658286967458651e-12,8.047413309543377e-05,2.4509338505751404e-10,2.0024173349907497,1.0012085762951646,1.0020179402637739,1.002021212103452,0.4000000000000028,0.04989914324772205,True,4.760031937375826e-09,0.12533141376226783,0.12533141373154993,
Z,400,density_particle_oracle_deterministic,density_particle_oracle,1000,0,histogram,,,True,,,0.04575075584121262,0.03957452419873811,0.011781163207360338,0.045518556727610855,0.0003430172755773507,9.512879599355184e-05,-6.888434063094012e-12,3.7005353218122536,1.0001446815708794,1.0003457346204916,0.9990602257348462,0.40001401394380914,0.05005080149610348,True,0.011763642181896187,0.12533141373068662,0.12533141373154996,0.0014552499633282423
Z,400,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,1.0,0.002506265664160401,True,,,0.007018481077762447,0.0059923904757131444,0.0017839085024011305,0.01539874763892261,0.0004945411737904838,8.869140048370792e-05,-7.710705584594351e-12,2.105088992532484,0.9979638740356392,0.9981644886906733,0.9981519361452007,0.40000000368890365,0.05009330233299264,True,0.0017165529148609451,0.12533141373058357,0.12533141373154996,0.0032386250095441937
Z,400,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,2.0,0.005012531328320802,True,,,0.004519330571088733,0.005378615134749792,0.001601190261033795,0.005560110003450469,0.0011258867433807404,0.00023255098771493896,-6.888212605641413e-12,2.00634290581504,0.9942389064339132,0.9944387722811899,0.9944242687023103,0.4000000035060452,0.05028112073504026,True,0.0006977977393122861,0.12533141373068665,0.12533141373154996,0.003738290979526937
Z,400,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,4.0,0.010025062656641603,True,,,0.01252578479520442,0.017500594029844704,0.005209850495130669,0.020053242408728078,0.0036142963080481355,0.0008176582903644766,-6.888212605641413e-12,1.9594915480572712,0.9797457740286356,0.9799427264089688,0.97992050444291,0.40000000274573905,0.05102549855351495,True,0.0002467772003704137,0.12533141373068665,0.12533141373154996,0.0037068750243633986
Z,400,density_particle_oracle_deterministic,density_particle_oracle,5000,0,histogram,,,True,,,0.009876550132627698,0.008607647281354044,0.0025624590442013965,0.010555523085660656,0.000282297132099147,3.498472564046925e-05,-6.888434063094012e-12,2.1603125121930997,1.0001446815708794,1.0003457346204916,0.9993506691843612,0.40000175317415637,0.050031526415508454,True,0.002553877753415017,0.12533141373068662,0.12533141373154996,0.00633916596416384
Z,400,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,1.0,0.002506265664160401,True,,,0.0016563677773227111,0.0019208865857136084,0.0005718395565661098,0.0029860922892606676,0.00048194281273492554,7.599076391792463e-05,-5.6476079561814335e-12,2.0141556907820926,0.9979637880627391,0.9981644027004906,0.9981630356018755,0.40000000082700293,0.050092053942035863,True,0.00031967504634371424,0.12533141373084214,0.12533141373154996,0.012473665992729366
Z,400,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,2.0,0.005012531328320802,True,,,0.0033954774810181707,0.004843723096718541,0.0014419552348154709,0.005560115471753169,0.0011145964187418637,0.00022473732173817506,-6.888212605641413e-12,1.9906188875063893,0.9942389009656105,0.994438766811788,0.994435869462882,0.40000000083135306,0.050279803163230385,True,0.0001245071586808521,0.12533141373068665,0.12533141373154996,0.012548250029794872
Z,400,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,4.0,0.010025062656641603,True,,,0.012467525741242578,0.017465763306108602,0.005199481540625878,0.020053172026895494,0.003603755074086621,0.0008166989603166351,-6.888212605641413e-12,1.9594916888209364,0.9797458444104682,0.9799427968049499,0.9799340791472781,0.40000000084356613,0.05102389513211606,True,4.495454016411113e-05,0.12533141373068665,0.12533141373154996,0.012951499957125634
Z,400,density_particle_oracle_deterministic,density_particle_oracle,10000,0,histogram,,,True,,,0.0051061434715444064,0.0047283945511828705,0.001407622429938273,0.005440633409952378,0.0002827464849560054,3.0522915471665885e-05,-6.888434063094012e-12,2.0702994908517205,1.0001446815708794,1.0003457346204916,0.9993312883923716,0.4000010712890957,0.050033367406815556,True,0.0013952856262815123,0.12533141373068662,0.12533141373154996,0.0055911249946802855
Z,400,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,1.0,0.002506265664160401,True,,,0.0012114040305816174,0.0016751496980911657,0.0004986847571651084,0.001835228616414608,0.0004810079634098606,7.460683052694254e-05,-5.639635487887867e-12,2.004016135992072,0.9979637878209491,0.998164402458652,0.9981635102324796,0.40000000159989374,0.0500920036858951,True,0.0001556628419277267,0.12533141373084314,0.12533141373154996,0.026374791050329804
Z,400,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,2.0,0.005012531328320802,True,,,0.0033615490644750973,0.004829175484655846,0.0014376244741693724,0.005560113676384093,0.0011136942972682926,0.0002239062082229575,-6.888434063094012e-12,1.989304514492744,0.9942389027609796,0.994438768607518,0.9944363783831132,0.40000000166885746,0.05027974867963791,True,5.9703033034325954e-05,0.12533141373068662,0.12533141373154996,0.02601608296390623
Z,400,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,4.0,0.010025062656641603,True,,,0.012465728671331822,0.017464545445664316,0.005199118988884615,0.02005316913957389,0.0036028570574873024,0.0008167305153170233,-6.888434063094012e-12,1.9594916945955796,0.9797458472977898,0.9799427996928519,0.979934732288139,0.4000000019481804,0.051023822172667925,True,2.1695016351135196e-05,0.12533141373068662,0.12533141373154996,0.029811332991812378
Z,400,density_particle_oracle_deterministic,density_particle_oracle,20000,0,histogram,,,True,,,0.002569949883029592,0.002488562855672691,0.0007408343056058658,0.0030690429668109864,0.0002868071260301933,2.925039209067075e-05,-6.888434063094012e-12,2.050296597220303,1.0001446815708794,1.0003457346204916,0.9992990573288859,0.4000000728984231,0.050035671151482046,True,0.0007172826285552333,0.12533141373068662,0.12533141373154996,0.009288083005230874
Z,400,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,1.0,0.002506265664160401,True,,,0.001079502658748383,0.0016114346017412806,0.00047971705094327033,0.0018352295085147796,0.00048067123155970317,7.395155141277107e-05,-8.181967043725169e-12,1.999932775308232,0.9979637869288489,0.9981644015663724,0.9981636228711211,0.3999999998851523,0.05009199157298152,True,7.58732556241424e-05,0.1253314137305245,0.12533141373154996,0.05128466599853709
Z,400,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,2.0,0.005012531328320802,True,,,0.003353668016724571,0.004825822009426665,0.0014366261592234132,0.005560114917290249,0.0011133636697753875,0.00022351219593232956,-6.888212605641413e-12,1.9888008793395504,0.9942389015200734,0.9944387673663624,0.9944365011145981,0.39999999987748125,0.050279735362925314,True,2.8695695251253808e-05,0.12533141373068665,0.12533141373154996,0.052329332975205034
Z,400,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,4.0,0.010025062656641603,True,,,0.012465301942402966,0.01746424794035257,0.0051990304228511945,0.020053169909564184,0.003602521102711495,0.0008167703324805577,-6.888212605641413e-12,1.9594916930555988,0.9797458465277995,0.9799427989227067,0.9799348994554588,0.3999999998450341,0.051023803373024264,True,1.0466772787190869e-05,0.12533141373068665,0.12533141373154996,0.05834599997615442
Z,400,oracle_score_deterministic,gradient_glob_oracle,0,20,,,,True,,,,0.1546368199991123,0.04603470669989346,0.15498378234715382,0.042337823347968526,3.0200508176731258e-05,-0.15426422192935202,1.6900658422275823,0.8450329211638176,0.8452027930323114,0.8452629679517835,0.3999803465201924,0.050032355742801,True,0.002170754677681495,0.1059972607089467,0.12533141373154996,0.00843216700013727
Z,400,oracle_score_deterministic,gradient_glob_oracle,0,80,,,,True,,,,0.1546368199991228,0.04603470669989658,0.15498378234716104,0.04233782334797206,3.0200508168108994e-05,-0.15426422192944203,1.6900658422275918,0.8450329211638126,0.8452027930323064,0.8452629679566848,0.3999803465201939,0.050032355742642885,True,0.0021707546776816096,0.10599726070893542,0.12533141373154996,0.019215249980334193
Z,400,tikhonov_best,baseline_tikhonov,0,0,,0.0001,,True,,,,0.0007498738136539968,0.00022323416294832286,0.0007870200533867111,3.38756776732741e-05,3.7847147637319625e-05,-9.998985115518485e-05,2.0011730602411135,1.0005860364907504,1.0007871782632785,1.000832129840278,0.4000000000000002,0.049954142493276996,True,1.3192983466059729e-05,0.12531888186214588,0.12533141373154996,
Z,400,spectral_cutoff_best,baseline_spectral,0,0,,0.0001,,True,,,,0.0008703761050669472,0.0002591071694023621,0.0010046753246014672,2.049060048410486e-12,4.006418758160625e-05,1.473084039474903e-10,2.001607604113489,1.0008036917619652,1.0010048772884188,1.0010052763808113,0.4,0.04994978665924502,True,5.637531854204552e-09,0.12533141375001233,0.12533141373154996,
Z,800,density_particle_oracle_deterministic,density_particle_oracle,1000,0,histogram,,,True,,,0.09819462768426727,0.07710062452985271,0.022952519565720215,0.09573740002917128,0.000182711302755811,9.316118515187506e-05,-6.8521150408677666e-12,12.817894345065246,1.0013979957082224,1.0014481922758987,0.9996440643168001,0.4000042531095918,0.0500131429555941,True,0.02293799891407704,0.12533141373069115,0.12533141373154993,0.0014568339684046805
Z,800,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,1.0,0.0012515644555694619,True,,,0.014636433382574332,0.012248539051138915,0.003646336640423724,0.03535017890700422,0.00021593243969968568,4.8265662013045836e-05,3.8112163219941825e-11,2.538148155853078,0.9992769396464537,0.9993270298930322,0.9993156753433405,0.399999982030159,0.05003492372617537,True,0.0036397294939612963,0.12533141373632659,0.12533141373154993,0.005899749987293035
Z,800,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,2.0,0.0025031289111389237,True,,,0.006998944308340433,0.005950022149450757,0.0017712956365075769,0.015547876914332803,0.0003722089721146303,7.951964870565938e-05,-6.851893583415167e-12,2.112651272521866,0.9983404603468057,0.9983905036509629,0.9983789018171549,0.39999998203825754,0.05008188114995394,True,0.0017198798247607902,0.12533141373069118,0.12533141373154993,0.006942917010746896
Z,800,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,4.0,0.0050062578222778474,True,,,0.004376404445464627,0.0051989950026476136,0.0015477181313122488,0.005644889868491776,0.0010021261011328106,0.00022321556982974467,-6.851893583415167e-12,2.00723156924661,0.9946206602637041,0.9946705171073358,0.9946579719785397,0.3999999820794727,0.05026927343404048,True,0.00069980926636128,0.12533141373069118,0.12533141373154993,0.006179917021654546
Z,800,density_particle_oracle_deterministic,density_particle_oracle,5000,0,histogram,,,True,,,0.020732396836466927,0.01611901182269104,0.004798559499309134,0.019038049818942485,0.00015749305680898108,2.697343906619433e-05,-6.8521150408677666e-12,3.444809105236284,1.0013979957082222,1.0014481922758984,0.9995692992187044,0.4000013611869029,0.05002219151407399,True,0.0047942447311046365,0.12533141373069115,0.12533141373154993,0.004719457996543497
Z,800,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,1.0,0.0012515644555694619,True,,,0.0027224434505630076,0.002343621081216001,0.0006976857716686436,0.006996930831442881,0.00020027833155129713,3.0481758093892716e-05,5.481071951826936e-13,2.0916159751211456,0.9992769445070449,0.999327034753867,0.9993262722366788,0.40000000167460725,0.050033750411091114,True,0.00067527047215545,0.12533141373161863,0.12533141373154993,0.03570399997988716
Z,800,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,2.0,0.0025031289111389237,True,,,0.00154252213270975,0.001762382635974709,0.0005246536222133032,0.0030046952623294333,0.00035883516629686414,6.68831157645494e-05,-6.8521150408677666e-12,2.0161211095168237,0.9983404530549986,0.9983904963587904,0.9983896268647129,0.40000000168546046,0.05008069066302169,True,0.00032026076106879197,0.12533141373069115,0.12533141373154993,0.02767949999542907
Z,800,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,4.0,0.0050062578222778474,True,,,0.0031981121546291423,0.004641986106234259,0.0013818990128399,0.005329237185113578,0.0009907061552583527,0.00021532011538784792,-6.8521150408677666e-12,1.9915022074780466,0.9946206388363688,0.9946704956789263,0.9946692090179517,0.40000000172829026,0.05026801353931024,True,0.0001248082497075472,0.12533141373069115,0.12533141373154993,0.02710900001693517
Z,800,density_particle_oracle_deterministic,density_particle_oracle,10000,0,histogram,,,True,,,0.010144240258496638,0.008718350496324521,0.0025954149083476617,0.009789087852117045,0.00015205507909913074,2.0406702941521845e-05,-6.852336498320365e-12,2.6436907086697063,1.0013979957082222,1.0014481922758984,0.9996123564337798,0.40000098768018705,0.050018999979097326,True,0.0025918900057071955,0.12533141373069112,0.12533141373154993,0.006330000003799796
Z,800,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,1.0,0.0012515644555694619,True,,,0.0013437032367512374,0.0012495492048437986,0.00037198534703700945,0.0034615352753262587,0.00019924759202524136,2.858664142681076e-05,-6.287841451645341e-12,2.041220170553449,0.9992769436990465,0.9993270339458281,0.9993267951553428,0.3999999995328013,0.05003369259220182,True,0.0003287838537644292,0.12533141373076187,0.12533141373154993,0.04758537502493709
Z,800,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,2.0,0.0025031289111389237,True,,,0.0010495326993106978,0.0014899316050326235,0.00044354613888834534,0.001609424639236079,0.00035787238070232244,6.552937473790797e-05,-6.851893583415167e-12,2.0058280249533413,0.9983404513822463,0.9983904946859541,0.9983901579376312,0.3999999995314772,0.050080631813214475,True,0.00015586899651561835,0.12533141373069118,0.12533141373154993,0.048873166961129755
Z,800,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,4.0,0.0050062578222778474,True,,,0.0031618391949567383,0.004626688344818942,0.0013773449360041043,0.005329238535339065,0.0009897949142380538,0.00021449618636643544,-6.851893583415167e-12,1.9901265143460194,0.9946206374861433,0.9946704943286332,0.9946697732046205,0.3999999995263743,0.050267950466494266,True,5.979700982122779e-05,0.12533141373069118,0.12533141373154993,0.04780112497974187
Z,800,density_particle_oracle_deterministic,density_particle_oracle,20000,0,histogram,,,True,,,0.005161913404332551,0.004313456997382702,0.001284097330365793,0.004748962171062904,0.00014923890870405758,1.7201126456438162e-05,-6.8521150408677666e-12,2.2431315103864176,1.0013979957082222,1.0014481922758984,0.9996137226857251,0.39999982494779496,0.050019787004628356,True,0.0012793638771483882,0.12533141373069115,0.12533141373154993,0.010623791953548789
Z,800,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,1.0,0.0012515644555694619,True,,,0.0006933731901861415,0.0007941672200754004,0.00023642011680692003,0.0016412887232013364,0.00019887743003997406,2.767368291793881e-05,-8.564202606911162e-12,2.018616307284622,0.9992769429430606,0.9993270331898043,0.9993269143039585,0.39999999983322926,0.050033679904686656,True,0.00016043031758207179,0.12533141373047657,0.12533141373154993,0.08899641700554639
Z,800,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,2.0,0.0025031289111389237,True,,,0.0008935295489143615,0.0014178145525659035,0.0004220772069846413,0.001609425590781588,0.0003575180738548969,6.488354623758227e-05,-6.8521150408677666e-12,2.0008911316904623,0.9983404504307007,0.998390493734361,0.9983902797163196,0.39999999983158624,0.0500806188146402,True,7.595949180381739e-05,0.12533141373069115,0.12533141373154993,0.0885347499861382
Z,800,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,4.0,0.0050062578222778474,True,,,0.0031534539611289894,0.004623176395048118,0.0013762994438784543,0.005329238721981988,0.0009894512107970317,0.0002141081204802721,-6.8521150408677666e-12,1.9895751140278097,0.9946206372995003,0.9946704941419808,0.9946699057749709,0.39999999982500634,0.050267936180670894,True,2.8735817769677026e-05,0.12533141373069115,0.12533141373154993,0.0903916250099428
Z,800,oracle_score_deterministic,gradient_glob_oracle,0,20,,,,True,,,,0.1546948940750028,0.04605199509893388,0.15488424887217678,0.04235753671777304,1.2976385401229724e-05,-0.1545362601555837,1.6902479910754753,0.8451239955877595,0.8451663586881663,0.8452357665268905,0.4000096347600422,0.05001331477086297,True,0.0010856592557888262,0.10596316577346404,0.12533141373154993,0.013709291990380734
Z,800,oracle_score_deterministic,gradient_glob_oracle,0,80,,,,True,,,,0.1546948940750554,0.04605199509894954,0.15488424887222696,0.042357536717789135,1.2976385370949628e-05,-0.15453626015585575,1.6902479910754518,0.8451239955877204,0.8451663586881272,0.845235766526466,0.4000096347600578,0.05001331477088283,True,0.001085659255788903,0.10596316577342994,0.12533141373154993,0.031953166995663196
Z,800,tikhonov_best,baseline_tikhonov,0,0,,0.0001,,True,,,,0.0003203187835061325,9.535750443688721e-05,0.0002847497437147295,3.3847190571058455e-05,1.7784249050709822e-05,-9.998993644000007e-05,2.000470181669853,1.000234625765197,1.00028476401722,1.0003287149352726,0.40000000000000036,0.04997927423111299,True,1.299889349964568e-05,0.12531888185145698,0.12533141373154993,
Z,800,spectral_cutoff_best,baseline_spectral,0,0,,0.0001,,True,,,,0.0004340977998627044,0.00012922902123739587,0.000501246518204046,2.235822130069269e-12,1.9989080130593158e-05,7.70665291321179e-11,2.0009024843094596,1.0004511225396864,1.0005012716439332,1.0005013157894056,0.4,0.04997494677010947,True,6.092091866421122e-09,0.1253314137412088,0.12533141373154993,
